title,url,originName,editor,displayTime,summary,content
高悬法律利剑 严惩“台独”分裂,http://hb.people.com.cn/n2/2022/0806/c194063-40069565.html,人民网－《人民日报》,金雨蒙,2022-08-06 00:10:52,近年来，台湾岛内包括苏贞昌、游锡堃、吴钊燮等一小撮“台独”顽固分子，极力煽动两岸对立，狂妄鼓吹“台独”谬论，大肆勾连外部势力进行谋“独”挑衅，严重危害台海和平稳定，严重损害两岸同胞共同利益和中华民族根本利益,"近年来,台湾岛内包括苏贞昌、游锡堃、吴钊燮等一小撮""台独""顽固分子,极力煽动两岸对立,狂妄鼓吹""台独""谬论,大肆勾连外部势力进行谋""独""挑衅,严重危害台海和平稳定,严重损害两岸同胞共同利益和中华民族根本利益。2021年11月,国台办发言人公布苏贞昌、游锡堃、吴钊燮3人为""台独""顽固分子清单人员、依法采取惩戒措施,明确表示""台独""顽固分子清单上绝不止这3人,郑重宣示将依法追究""台独""顽固分子刑事责任,终身有效。2022年8月3日,中央台办发言人受权发表谈话指出,国家追究""台独""顽固分子刑事责任具有明确的法律依据;凡是以身试法的""台独""顽固分子,我们将采取刑事惩处措施,依法严惩不贷,依法终身追责。这是大陆方面惩治打击""台独""分裂势力的重磅举措,发挥刑事司法手段的强大威慑力,迎头痛击""台独""顽固分子嚣张气焰,为支持两岸关系和平发展的广大同胞打气撑腰,充分展现我们捍卫国家主权和领土完整的坚强决心、坚定意志、强大能力。
追究""台独""顽固分子刑事责任,是捍卫一个中国原则的重要法治保障
维护国家主权、安全、发展利益,反对分裂、反对外来干涉,是主权国家立法普遍遵循的重要原则立场。运用刑事司法手段惩处分裂国家犯罪分子、维护国家核心利益,是世界范围内通行做法。《中华人民共和国宪法》及《反分裂国家法》《中华人民共和国国家安全法》等法律,庄严宣示台湾是中华人民共和国的神圣领土的一部分,中国的主权和领土完整不容分割。作为一个中国原则的法治基础,上述法律也明确规定了台湾同胞作为中国人民的一分子,负有维护国家主权、统一和领土完整的法定义务。
有法必依、违法必究,对违反法律义务者追究其法律责任,是维护国家利益和社会公共利益、捍卫法治尊严、保障人民合法权益的应有举措。刑事责任是制裁后果最为严重的法律责任,对损害国家主权、统一和领土完整的""台独""顽固分子依法追究刑事责任,释放出国家主权不容侵犯、一个中国原则不容挑战的强烈信号,是大势所趋、民心所向、法理所在。
追究""台独""顽固分子刑事责任,是运用法治方式和法治力量反对""台独""分裂的强力武器
依法对极少数涉""独""言论嚣张、谋""独""行径恶劣的""台独""顽固分子追究刑事责任,不仅具有明确法律依据,也具备实际惩治能力。
法网恢恢——依据《中华人民共和国刑法》关于属地管辖、属人管辖的规定,无论""台独""顽固分子在大陆、台湾地区还是外国,国家均具有刑事管辖权。在香港、澳门特别行政区实施""台独""分裂或其他危害国家安全犯罪活动的""台独""分裂分子,将受到《中华人民共和国香港特别行政区维护国家安全法》、澳门特别行政区《维护国家安全法》的惩治。
罚当其罪——对涉嫌危害国家安全的犯罪分子,视犯罪行为性质和情节,依法适用刑法分则第一章""危害国家安全罪""相关罪名定罪处罚。极少数涉""独""言论嚣张、谋""独""行径恶劣的""台独""顽固分子,涉嫌组织、策划、实施分裂国家、破坏国家统一活动,或者煽动分裂国家、破坏国家统一的,应依据刑法第一百零三条,以分裂国家罪或者煽动分裂国家罪追究其刑事责任。与外国机构、组织、个人相勾结实施分裂国家罪、煽动分裂国家罪的,依法从重处罚。
无处遁形——对""台独""顽固分子要缉拿归案。即使一时无法使其落网,依据刑事诉讼法第二百九十一条规定,对于被告人在台湾地区或者外国、需要及时进行审判的严重危害国家安全犯罪案件,经最高人民检察院核准,认为犯罪事实已经查清、证据确实充分的,可依法适用缺席审判程序。
终身追责——依据刑法第八十八条、第八十九条规定,""台独""顽固分子分裂国家、煽动分裂国家的犯罪行为处于连续或继续状态的,追诉期限从其犯罪行为终了之日起算。在公安机关、国家安全机关立案侦查或者在人民法院受理案件以后,逃避侦查或者审判的,不受追诉期限的限制。
追究""台独""顽固分子刑事责任,是保障台湾同胞利益福祉的坚实后盾
""台独""分裂是祖国统一的最大障碍,是民族复兴的严重隐患,也是岛内政治社会乱象的根源,是台湾同胞利益福祉的最大威胁。极少数""台独""顽固分子为了谋取政治私利,长期甘当外部反华势力马前卒,一心制造国家分裂,无耻出卖民族利益,不惜将广大台湾同胞绑上""台独""战车。如果任由他们嚣张作恶、逍遥法外,最终牺牲的只会是广大台湾同胞的利益福祉。只有将不知悔改的""台独""顽固分子绳之以法,有力防范、制止、惩治分裂国家的违法犯罪行为,台湾同胞才能安享两岸关系和平发展的红利,才能真正过上和平安宁的好日子。
统一是历史大势,是正道。""台独""是历史逆流,是绝路。凡是数典忘祖、背叛祖国、分裂国家的人,从来没有好下场!奉劝""台独""顽固分子在刑事利剑和遏""独""法网面前,尽早认清形势、弃暗投明,与广大同胞一起站在历史正确的一边,否则必将遭到人民的唾弃和国家法律的严惩!
  《 人民日报 》( 2022年08月06日 07 版)


(责编:金雨蒙、张隽)"
高悬法律利剑 严惩“台独”分裂,http://cpc.people.com.cn/n1/2022/0806/c64387-32496000.html,人民网－人民日报,彭晓玲                     ,2022-08-06 00:44:00,近年来，台湾岛内包括苏贞昌、游锡堃、吴钊燮等一小撮“台独”顽固分子，极力煽动两岸对立，狂妄鼓吹“台独”谬论，大肆勾连外部势力进行谋“独”挑衅，严重危害台海和平稳定，严重损害两岸同胞共同利益和中华民族根本利益,
统一的时、势、义始终在祖国大陆这一边（中国这十年·系列主题新闻发布）,http://cpc.people.com.cn/n1/2022/0922/c64387-32531536.html,人民网－人民日报,彭晓玲                     ,2022-09-22 00:28:00,中共中央台湾工作办公室副主任陈元丰表示，党的十八大以来，以习近平同志为核心的党中央统筹中华民族伟大复兴战略全局和世界百年未有之大变局，准确把握国内外形势发展变化，全面推进对台工作理论和实践创新，牢牢把握两岸关系主导权和主动权，有力维护台海和平稳定,
专访海峡两岸关系协会会长张志军：“台独”必然覆灭,http://npclz.people.cn/n1/2022/0726/c446169-32485932.html,中国新闻网,王梓君(实习生)          ,2022-03-10 07:55:00,中新社北京3月10日电 “当前，台海方向风险挑战和不确定不稳定性因素增多。”展望2022年：扎实推动两岸关系和平发展  “当前，台海方向风险挑战和不确定不稳定性因素增多。”,
外交部：美方应立即撤销有关对台军售计划,http://cpc.people.com.cn/n1/2022/0209/c64387-32348201.html,人民网－人民日报,彭晓玲                     ,2022-02-09 00:13:00,赵立坚说，美国向中国台湾地区出售武器，严重违反一个中国原则和中美三个联合公报特别是“八·一七”公报规定，严重损害中国主权和安全利益，严重损害中美关系和台海和平稳定。中方对此坚决反对，予以强烈谴责。,
随美起舞，日本搅局亚太威胁地区和平稳定,http://japan.people.com.cn/n1/2022/0528/c35421-32432746.html,人民网-人民日报海外版,许文金                     ,2022-05-28 01:31:00,联合声明还对台海、东海、南海等问题说三到四，散布涉华消极言论，干涉中国内政，攻击中国对外政策。日本追随美国极力渲染“中国威胁论”，在台海、东海、南海、朝核等敏感问题上说三道四，试图拱火地区争端，制造冲突对抗，将恶化亚太地区整体安全环境，破坏地区和平发展的良好局面。,
国际社会期待中美发挥引领作用,http://cpc.people.com.cn/n1/2022/0731/c64387-32490112.html,人民网－人民日报,彭静                        ,2022-07-31 00:08:00,埃及外事委员会委员、《金字塔报》专栏作家贾巴拉表示，习近平主席的阐述警告美方在台海问题上避免误判，有助于中美双方妥善管控分歧。  “台湾是中国领土的一部分，这是不争的事实。”,
观沧海：两岸青年是同路追梦人,http://npclz.people.cn/n1/2021/1213/c440966-32306465.html,人民网-观点频道,董若凡                     ,2021-12-11 06:53:00,当前，许多台湾青年面临现实困境与焦虑不安，民进党当局“以疫谋独”导致台海形势更为严峻。两岸民众都非常清楚，“台独”分裂势力及其活动是台海地区和平稳定的最大威胁，是两岸关系和平发展的最大障碍。台海形势越是复杂，两岸融合发展的阻力越大，两岸青年越是需要坚定信念、携手前行。两岸交流合作的历史大势不会因为某些跳梁宵小而逆转，那些阻碍时代前进的逆流终将被时代洪流所吞没。,
中国决定对美两家军工企业侵权行为实施反制,http://cpc.people.com.cn/n1/2022/0222/c64387-32356710.html,人民网－人民日报,王潇潇                     ,2022-02-21 23:40:00,汪文斌说，美国向中国台湾地区出售武器，严重违反一个中国原则和中美三个联合公报特别是“八·一七”公报规定，严重损害中国主权和安全利益，严重损害中美关系和台海和平稳定。中方对此坚决反对，予以强烈谴责。,
共享中华民族伟大复兴的荣光,http://cpc.people.com.cn/n1/2022/0927/c64387-32534673.html,人民网－人民日报,彭静                        ,2022-09-27 00:15:00,党的十八大以来，以习近平同志为核心的党中央统筹中华民族伟大复兴战略全局和世界百年未有之大变局，准确把握国内外形势发展变化，全面推进对台工作理论和实践创新，牢牢把握两岸关系主导权和主动权，有力维护台海和平稳定,
